date,cpi,unrate,gasregw,cpi_yoy,provenance
1986-09-01,110.2,4.493659855939522,2.9763688568754496,1.7543859649122862,mirror
1986-10-01,110.3,4.506523247775865,2.9792273883946367,1.4719411223550916,mirror
1986-11-01,110.4,4.53307068743605,2.9851268194302336,1.2844036697247763,mirror
1986-12-01,110.5,4.503141149446285,2.978475810988064,1.097895699908502,mirror
1987-01-01,111.2,4.492383950776679,2.976085322394818,1.4598540145985384,mirror
1987-02-01,111.6,4.515375442748389,2.9811945428329754,2.1043000914912957,mirror
1987-03-01,112.1,4.560460300811201,2.991213400180267,3.0330882352941124,mirror
1987-04-01,112.7,4.578231763871736,2.9951626141937195,3.7753222836095945,mirror
1987-05-01,113.1,4.693110437877721,3.0206912084172712,3.8567493112947604,mirror
1987-06-01,113.5,4.688999212129401,3.019777602695423,3.65296803652968,mirror
1987-07-01,113.8,4.7339839314503696,3.029774206988971,3.926940639269394,mirror
1987-08-01,114.4,4.790986676971623,3.042441483771472,4.284412032816776,mirror
1987-09-01,115.0,4.784967033886243,3.0411037853080543,4.355716878402904,mirror
1987-10-01,115.3,4.7480439541871196,3.0328986564860267,4.533091568449676,mirror
1987-11-01,115.4,4.6948268224483956,3.0210726272107546,4.528985507246386,mirror
1987-12-01,115.4,4.702129287440709,3.0226953972090467,4.4343891402715,mirror
1988-01-01,115.7,4.752092425394956,3.033798316754435,4.046762589928066,mirror
1988-02-01,116.0,4.76431750334345,3.0365150007429893,3.942652329749108,mirror
1988-03-01,116.5,4.772096026735088,3.0382435614966865,3.9250669045495234,mirror
1988-04-01,117.1,4.755031401999517,3.0344514226665593,3.9041703637976877,mirror
1988-05-01,117.5,4.780277739975228,3.0400617199944953,3.89036251105217,mirror
1988-06-01,118.0,4.68416534266026,3.018703409480058,3.96475770925111,mirror
1988-07-01,118.5,4.6946221389721225,3.0210271419938053,4.130052724077338,mirror
1988-08-01,119.0,4.695887822902005,3.021308405089335,4.020979020979021,mirror
1988-09-01,119.8,4.634222511806727,3.0076050026237175,4.17391304347825,mirror
1988-10-01,120.2,4.732124418393201,3.029360981865156,4.249783174327848,mirror
1988-11-01,120.3,4.669690822973244,3.0154868495496103,4.246100519930662,mirror
1988-12-01,120.5,4.6212024006151,3.0047116445811337,4.419410745233954,mirror
1989-01-01,121.1,4.567163560775223,2.992703013505605,4.667242869490051,mirror
1989-02-01,121.6,4.6171301118543635,3.003806691523192,4.827586206896539,mirror
1989-03-01,122.3,4.5771662931022,2.9949258429116004,4.978540772532192,mirror
1989-04-01,123.1,4.607255831685589,3.001612407041242,5.123825789923142,mirror
1989-05-01,123.8,4.633693788549046,3.007487508566455,5.361702127659562,mirror
1989-06-01,124.1,4.645378957046212,3.0100842126769365,5.1694915254237195,mirror
1989-07-01,124.4,4.586537906246651,2.9970084236103673,4.978902953586495,mirror
1989-08-01,124.6,4.558993119237199,2.990887359830489,4.705882352941182,mirror
1989-09-01,125.0,4.634283292888733,3.00761850953083,4.340567612687818,mirror
1989-10-01,125.6,4.576199344916515,2.9947109655370037,4.492512479201327,mirror
1989-11-01,125.9,4.538774871699935,2.986394415933319,4.655029093931851,mirror
1989-12-01,126.1,4.531473778174818,2.9847719507055155,4.647302904564321,mirror
1990-01-01,127.4,4.5678783314165,2.9928618514258893,5.202312138728327,mirror
1990-02-01,128.0,4.579202094993719,2.995378243331938,5.263157894736836,mirror
1990-03-01,128.7,4.612594082162009,3.0027986849248913,5.233033524121011,mirror
1990-04-01,128.9,4.564565841678269,2.9921257425951713,4.711616571892785,mirror
1990-05-01,129.2,4.60708078840449,3.0015735085343316,4.3618739903069415,mirror
1990-06-01,129.9,4.632687085150537,3.0072637967001197,4.673650282030639,mirror
1990-07-01,130.4,4.560931680169974,2.9913181511488833,4.8231511254019255,mirror
1990-08-01,131.6,4.6302279095258,3.006717313227956,5.617977528089879,mirror
1990-09-01,132.7,4.733385813233687,3.0296412918297086,6.159999999999988,mirror
1990-10-01,133.5,4.698799832162085,3.0219555182582414,6.289808917197459,mirror
1990-11-01,133.8,4.701304208909837,3.0225120464244086,6.27482128673551,mirror
1990-12-01,133.8,4.7641882251496765,3.036486272255484,6.10626486915149,mirror
1991-01-01,134.6,4.697532414825452,3.021673869961212,5.651491365777073,mirror
1991-02-01,134.8,4.607988700467313,3.0017752667705144,5.312500000000009,mirror
1991-03-01,135.0,4.549626214968317,2.988805825548515,4.895104895104896,mirror
1991-04-01,135.2,4.524108209582294,2.9831351576849547,4.8875096974398735,mirror
1991-05-01,135.6,4.498078310042974,2.9773507355651057,4.953560371517041,mirror
1991-06-01,136.0,4.525408932865891,2.9834242073035315,4.695919938414161,mirror
1991-07-01,136.2,4.537493069604229,2.9861095710231624,4.447852760736182,mirror
1991-08-01,136.6,4.481419592694121,2.9736487983764714,3.7993920972644313,mirror
1991-09-01,137.2,4.506951691348119,2.9793225980773603,3.3911077618688834,mirror
1991-10-01,137.4,4.591285351723774,2.998063411494172,2.921348314606753,mirror
1991-11-01,137.8,4.645152794281936,3.010033954284875,2.9895366218236186,mirror
1991-12-01,137.9,4.689752629427695,3.0199450287617102,3.064275037369213,mirror
1992-01-01,138.1,4.690660636211157,3.020146808046924,2.600297176820199,mirror
1992-02-01,138.6,4.734924048970162,3.0299831219933697,2.8189910979228294,mirror
1992-03-01,139.3,4.691448072071531,3.020321793793674,3.185185185185202,mirror
1992-04-01,139.5,4.725243730736668,3.0278319401637046,3.1804733727810675,mirror
1992-05-01,139.7,4.721317551860016,3.026959455968893,3.0235988200590036,mirror
1992-06-01,140.2,4.772208308264592,3.0382685129476874,3.088235294117636,mirror
1992-07-01,140.5,4.7931787830711965,3.042928618460266,3.1571218795888534,mirror
1992-08-01,140.9,4.7441341927141405,3.0320298206031424,3.1478770131771583,mirror
1992-09-01,141.3,4.749893875620448,3.0333097501378776,2.988338192419837,mirror
1992-10-01,141.8,4.804713841761979,3.0454919648359957,3.2023289665211063,mirror
1992-11-01,142.0,4.753898316933973,3.0341996259853277,3.0478955007256836,mirror
1992-12-01,141.9,4.728737022415663,3.028608227203481,2.9006526468455363,mirror
1993-01-01,142.6,4.694146737038214,3.0209214971196037,3.258508327299059,mirror
1993-02-01,143.1,4.626842669718155,3.005965037715146,3.2467532467532534,mirror
1993-03-01,143.6,4.670099742105291,3.0155777204678427,3.086862885857844,mirror
1993-04-01,144.0,4.729094620739662,3.028687693497703,3.2258064516129004,mirror
1993-05-01,144.2,4.765096565057229,3.0366881255682734,3.2211882605583497,mirror
1993-06-01,144.4,4.776012229251906,3.039113828722646,2.9957203994293913,mirror
1993-07-01,144.4,4.773670816957756,3.0385935148795014,2.77580071174377,mirror
1993-08-01,144.8,4.784442930481365,3.040987317884748,2.767920511000721,mirror
1993-09-01,145.1,4.751522914212266,3.0336717587138375,2.689313517338987,mirror
1993-10-01,145.7,4.791745966232591,3.042610214718354,2.7503526093088704,mirror
1993-11-01,145.8,4.838793120814319,3.053065137958738,2.6760563380281877,mirror
1993-12-01,145.8,4.880757579844495,3.062390573298777,2.748414376321362,mirror
1994-01-01,146.2,4.8568649100471495,3.057081091121589,2.524544179523147,mirror
1994-02-01,146.7,4.860393105434755,3.057865134541057,2.515723270440251,mirror
1994-03-01,147.2,4.852932968580684,3.0562073263512635,2.506963788300842,mirror
1994-04-01,147.4,4.933418834039214,3.074093074230937,2.361111111111125,mirror
1994-05-01,147.5,4.94150516312573,3.0758900362501627,2.288488210818307,mirror
1994-06-01,148.0,4.856811972898862,3.0570693273108587,2.4930747922437657,mirror
1994-07-01,148.4,4.87474472718626,3.0610543838191693,2.7700831024930705,mirror
1994-08-01,149.0,4.959446708394455,3.0798770463098792,2.900552486187835,mirror
1994-09-01,149.4,4.99027961562447,3.0867288034721048,2.963473466574773,mirror
1994-10-01,149.5,5.02985620257655,3.095523600572567,2.6080988332189525,mirror
1994-11-01,149.7,5.03147895958475,3.095884213241056,2.674897119341546,mirror
1994-12-01,149.7,4.942766432706417,3.076170318379204,2.674897119341546,mirror
1995-01-01,150.3,4.861304833774035,3.0580677408386747,2.8043775649794878,mirror
1995-02-01,150.9,4.80523718391092,3.045608263091316,2.862985685071595,mirror
1995-03-01,151.4,4.7995297422441325,3.0443399427209186,2.853260869565233,mirror
1995-04-01,151.9,4.813479674586241,3.047439927685832,3.0529172320217013,mirror
1995-05-01,152.2,4.84450331143252,3.054334069207227,3.186440677966096,mirror
1995-06-01,152.5,4.829182699508108,3.05092948877958,3.0405405405405483,mirror
1995-07-01,152.5,4.872244516136607,3.0604987813636906,2.7628032345013542,mirror
1995-08-01,152.9,4.859655822009524,3.0577012937798944,2.6174496644295386,mirror
1995-09-01,153.2,4.8279537938189065,3.050656398626424,2.5435073627844584,mirror
1995-10-01,153.7,4.866277671013927,3.059172815780873,2.809364548494986,mirror
1995-11-01,153.6,4.82512764677424,3.0500283659498315,2.605210420841697,mirror
1995-12-01,153.5,4.70231882488729,3.0227375166416204,2.5384101536406245,mirror
1996-01-01,154.4,4.654620770734635,3.0121379490521414,2.727877578176985,mirror
1996-02-01,154.9,4.658857950282265,3.0130795445071703,2.6507620941020438,mirror
1996-03-01,155.7,4.52024995112503,2.9822777669166736,2.840158520475544,mirror
1996-04-01,156.3,4.504178739046994,2.978706386454888,2.896642527978943,mirror
1996-05-01,156.6,4.489234672902659,2.975385482867258,2.890932982917227,mirror
1996-06-01,156.7,4.425044154299041,2.961120923177565,2.7540983606557212,mirror
1996-07-01,157.0,4.35833149839214,2.946295888531587,2.9508196721311553,mirror
1996-08-01,157.3,4.337520710727672,2.941671269050594,2.877697841726623,mirror
1996-09-01,157.8,4.312901203094106,2.936200267354246,3.0026109660574507,mirror
1996-10-01,158.3,4.369597536016729,2.948799452448162,2.9928432010410067,mirror
1996-11-01,158.6,4.386466373047705,2.9525480828994906,3.255208333333326,mirror
1996-12-01,158.6,4.315327877999954,2.9367395284444346,3.322475570032579,mirror
1997-01-01,159.1,4.276868561857301,2.928193013746067,3.0440414507771907,mirror
1997-02-01,159.6,4.308599930577792,2.9352444290172874,3.034215622982561,mirror
1997-03-01,160.0,4.393918885180898,2.9542041967068666,2.7617212588310958,mirror
1997-04-01,160.2,4.411311362399388,2.958069191644309,2.4952015355086177,mirror
1997-05-01,160.1,4.4252934269090645,2.961176317090904,2.2349936143039484,mirror
1997-06-01,160.3,4.509027287796806,2.979783841732624,2.2973835354180183,mirror
1997-07-01,160.5,4.50800707281595,2.9795571272924337,2.2292993630573354,mirror
1997-08-01,160.8,4.494097529690887,2.9764661177090863,2.2250476795931284,mirror
1997-09-01,161.2,4.4305013344877615,2.9623336298861696,2.154626108998725,mirror
1997-10-01,161.6,4.407415610787515,2.9572034690638924,2.0846493998736504,mirror
1997-11-01,161.5,4.505457684204432,2.978990596489874,1.828499369482972,mirror
1997-12-01,161.3,4.441479321542439,2.964773182564987,1.7023959646910614,mirror
1998-01-01,161.6,4.441982948349035,2.9648850996331193,1.5713387806411072,mirror
1998-02-01,161.9,4.378608214091181,2.9508018253535964,1.441102756892243,mirror
1998-03-01,162.2,4.384389622753511,2.952086582834114,1.374999999999993,mirror
1998-04-01,162.5,4.4243337469088555,2.960963054868635,1.4357053682896526,mirror
1998-05-01,162.8,4.413369527517262,2.958526561670503,1.6864459712679691,mirror
1998-06-01,163.0,4.44623515468074,2.9658300343734982,1.6843418590143378,mirror
1998-07-01,163.2,4.478673126828637,2.9730384726285863,1.6822429906542036,mirror
1998-08-01,163.4,4.498789243553449,2.977508720789656,1.6169154228855787,mirror
1998-09-01,163.6,4.576020403527167,2.994671200783815,1.488833746898277,mirror
1998-10-01,164.0,4.611068093457079,3.002459576323796,1.4851485148514865,mirror
1998-11-01,164.0,4.597344912981034,2.9994099806624526,1.5479876160990669,mirror
1998-12-01,163.9,4.566707853298889,2.9926017451775313,1.6119032858028515,mirror
1999-01-01,164.3,4.528669067661194,2.984148681702488,1.6707920792079278,mirror
1999-02-01,164.5,4.550083102354769,2.988907356078838,1.6059295861643008,mirror
1999-03-01,165.0,4.535515620713512,2.9856701379363364,1.7262638717632672,mirror
1999-04-01,166.2,4.658328137468705,3.0129618083263794,2.2769230769230653,mirror
1999-05-01,166.2,4.7412382797215225,3.031386284382561,2.088452088452075,mirror
1999-06-01,166.2,4.731584699743737,3.0292410443874975,1.9631901840490684,mirror
1999-07-01,166.7,4.716773793306403,3.0259497318458677,2.1446078431372584,mirror
1999-08-01,167.1,4.792831738205642,3.042851497379032,2.2643818849449104,mirror
1999-09-01,167.9,4.708080548046918,3.0240178995659823,2.6283618581907087,mirror
1999-10-01,168.2,4.687760750378188,3.019502388972931,2.5609756097561,mirror
1999-11-01,168.3,4.73054481317298,3.029009958482885,2.6219512195122086,mirror
1999-12-01,168.3,4.689500422481626,3.019888982773695,2.684563758389258,mirror
2000-01-01,168.8,4.668043073692419,3.01512068304276,2.738892270237381,mirror
2000-02-01,169.8,4.652241721218158,3.0116092713818134,3.221884498480243,mirror
2000-03-01,171.2,4.681978103560954,3.018217356346879,3.7575757575757596,mirror
2000-04-01,171.3,4.688166813377994,3.01959262519511,3.0685920577617543,mirror
2000-05-01,171.5,4.70626074684096,3.0236134992979915,3.1889290012033777,mirror
2000-06-01,172.4,4.733048514474211,3.029566336549825,3.73044524669075,mirror
2000-07-01,172.8,4.734395734742182,3.0298657188315965,3.659268146370742,mirror
2000-08-01,172.8,4.784371213663372,3.0409713808140832,3.4111310592459754,mirror
2000-09-01,173.7,4.751568064463618,3.033681792103027,3.4544371649791517,mirror
2000-10-01,174.0,4.68694259716042,3.01932057714676,3.4482758620689724,mirror
2000-11-01,174.1,4.60698336594386,3.001551859098636,3.446226975638722,mirror
2000-12-01,174.0,4.534037925890549,2.9853417613090114,3.3868092691621943,mirror
2001-01-01,175.1,4.5092647180609085,2.979836604013536,3.7322274881516515,mirror
2001-02-01,175.8,4.555616828257443,2.9901370729460988,3.5335689045936425,mirror
2001-03-01,176.2,4.563454332339181,2.9918787405198186,2.9205607476635587,mirror
2001-04-01,176.9,4.53651973491009,2.985893274424465,3.2691185055458316,mirror
2001-05-01,177.7,4.488376233224385,2.975194718494308,3.6151603498542295,mirror
2001-06-01,178.0,4.46457637891451,2.9699058619810024,3.248259860788849,mirror
2001-07-01,177.5,4.44641139157167,2.965869198127038,2.719907407407396,mirror
2001-08-01,177.5,4.420981918981206,2.9602182042180463,2.719907407407396,mirror
2001-09-01,178.3,4.356517424547783,2.9458927610106187,2.648244099021313,mirror
2001-10-01,177.7,4.335106072597281,2.941134682799396,2.126436781609198,mirror
2001-11-01,177.4,4.3808771985993396,2.951306044133187,1.895462377943713,mirror
2001-12-01,176.7,4.283019796227544,2.929559954717232,1.551724137931032,mirror
2002-01-01,177.1,4.272192405967546,2.9271538679927884,1.142204454597362,mirror
2002-02-01,177.8,4.176731730000083,2.905940384444463,1.1376564277588264,mirror
2002-03-01,178.8,4.184968872476089,2.9077708605502424,1.4755959137344066,mirror
2002-04-01,179.8,4.1513318498852145,2.900295966641159,1.6393442622950838,mirror
2002-05-01,179.8,4.057475904821045,2.8794390899602327,1.1817670230725996,mirror
2002-06-01,179.9,4.062007503368049,2.8804461118595666,1.0674157303370846,mirror
2002-07-01,180.1,4.143790744277907,2.8986201653950907,1.4647887323943731,mirror
2002-08-01,180.7,4.148690863278754,2.8997090807286123,1.8028169014084439,mirror
2002-09-01,181.0,4.20097148004896,2.911326995566436,1.5143017386427315,mirror
2002-10-01,181.3,4.197753781951359,2.910611951544747,2.025886325267323,mirror
2002-11-01,181.3,4.100662194684064,2.8890360432631255,2.19842164599775,mirror
2002-12-01,180.9,4.122733951762145,2.893940878169366,2.376910016977929,mirror
2003-01-01,181.7,4.103911382955595,2.889758085101244,2.5974025974025983,mirror
2003-02-01,183.1,4.038117561210316,2.875137235824515,2.9808773903261976,mirror
2003-03-01,184.2,4.073435211536856,2.882985602563746,3.0201342281878985,mirror
2003-04-01,183.8,4.086343801982279,2.8858541782182843,2.2246941045606317,mirror
2003-05-01,183.5,4.062700368149961,2.8806000818111026,2.057842046718572,mirror
2003-06-01,183.7,4.101763492293054,2.8892807760651236,2.1122846025569686,mirror
2003-07-01,183.9,4.062520253742369,2.880560056387193,2.1099389228206533,mirror
2003-08-01,184.6,4.091474708985673,2.886994379774594,2.158273381294973,mirror
2003-09-01,185.2,4.049153987869724,2.877589775082161,2.3204419889502725,mirror
2003-10-01,185.0,4.073181952146498,2.882929322699222,2.0408163265306145,mirror
2003-11-01,184.5,4.023648294641778,2.8719218432537286,1.7650303364588948,mirror
2003-12-01,184.3,4.090661763777728,2.8868137252839396,1.8794914317302513,mirror
2004-01-01,185.2,4.102105601278444,2.889356800284099,1.9262520638414937,mirror
2004-02-01,186.2,4.166584981498134,2.90368555144403,1.6930638995084513,mirror
2004-03-01,187.4,4.1295749125097405,2.8954610916688317,1.7372421281216077,mirror
2004-04-01,188.0,4.108150305726202,2.8907000679391563,2.285092491838947,mirror
2004-05-01,189.1,4.145935221659368,2.8990967159243044,3.051771117166213,mirror
2004-06-01,189.7,4.022467949985448,2.871659544441211,3.2661948829613596,mirror
2004-07-01,189.4,3.9744623615263217,2.8609916358947385,2.9907558455682492,mirror
2004-08-01,189.5,4.020955324378997,2.8713234054175554,2.654387865655483,mirror
2004-09-01,189.9,4.041885243954244,2.875974498656499,2.5377969762419017,mirror
2004-10-01,190.9,4.085929864363045,2.885762192080677,3.189189189189201,mirror
2004-11-01,191.0,4.071990624444233,2.88266458320983,3.5230352303523116,mirror
2004-12-01,190.3,4.097370596616374,2.888304577025861,3.255561584373301,mirror
2005-01-01,190.7,4.064482604456616,2.8809961343236927,2.969762419006483,mirror
2005-02-01,191.8,4.002744387913609,2.8672765306474686,3.0075187969925032,mirror
2005-03-01,193.3,3.926478614096361,2.8503285809103027,3.1483457844183604,mirror
2005-04-01,194.6,3.901651683399992,2.8448114851999984,3.5106382978723483,mirror
2005-05-01,194.4,3.8769493193908895,2.8393220709757534,2.8027498677948293,mirror
2005-06-01,194.5,3.848627336499037,2.833028296999786,2.530311017395892,mirror
2005-07-01,195.4,3.6889311128041298,2.797540247289807,3.167898627243937,mirror
2005-08-01,196.4,3.5989939508024857,2.7775542112894414,3.641160949868083,mirror
2005-09-01,198.8,3.5750254887887802,2.7722278863975065,4.686677198525535,mirror
2005-10-01,199.2,3.58794123703067,2.7750980526734823,4.347826086956519,mirror
2005-11-01,197.6,3.561895568903553,2.7693101264230116,3.4554973821989465,mirror
2005-12-01,196.8,3.5224351948877715,2.7605411544195047,3.4156594850236477,mirror
2006-01-01,198.3,3.4185538948959473,2.7374564210879884,3.9853172522286373,mirror
2006-02-01,198.7,3.5095213516498642,2.7576714114777476,3.59749739311781,mirror
2006-03-01,199.8,3.459971344073853,2.746660298683078,3.3626487325400856,mirror
2006-04-01,201.5,3.535724192770312,2.763494265060069,3.5457348406988665,mirror
2006-05-01,202.5,3.605955059035021,2.7791011242300048,4.166666666666674,mirror
2006-06-01,202.9,3.6182818670005634,2.781840414889014,4.318766066838053,mirror
2006-07-01,203.5,3.5925144437727425,2.776114320838387,4.145342886386905,mirror
2006-08-01,203.9,3.5984641426759447,2.7774364761502097,3.8187372708757605,mirror
2006-09-01,202.9,3.5465772538441733,2.7659060564098166,2.062374245472842,mirror
2006-10-01,201.8,3.558310109545583,2.768513357676796,1.3052208835341528,mirror
2006-11-01,201.5,3.5584429561988147,2.768542879155292,1.9736842105263275,mirror
2006-12-01,201.8,3.5823815282564864,2.7738625618347745,2.5406504065040636,mirror
2007-01-01,202.416,3.625151186445457,2.7833669303212125,2.0756429652042385,mirror
2007-02-01,203.499,3.7031289183790346,2.800695315195341,2.415198792148976,mirror
2007-03-01,205.352,3.6856547058257854,2.7968121568501747,2.7787787787787677,mirror
2007-04-01,206.686,3.7326071846249533,2.807246041027767,2.5736972704714756,mirror
2007-05-01,207.949,3.6969820534966527,2.7993293452214782,2.6908641975308623,mirror
2007-06-01,208.352,3.656726630858196,2.7903836957462658,2.687037949728932,mirror
2007-07-01,208.299,3.6289140912688236,2.784203131393072,2.3582309582309557,mirror
2007-08-01,207.917,3.5847256367582894,2.7743834748351754,1.9700833742030355,mirror
2007-09-01,208.49,3.6288375310833487,2.784186118018522,2.755051749630355,mirror
2007-10-01,208.936,3.6703833823141263,2.793418529403139,3.5361744301288356,mirror
2007-11-01,210.177,3.7276374109308987,2.806141646873533,4.306203473945414,mirror
2007-12-01,210.036,3.7264988961140135,2.805888643580892,4.081268582755193,mirror
2008-01-01,211.08,3.738846067937941,2.8086324595417644,4.280294047901356,mirror
2008-02-01,211.693,3.712816853000938,2.802848189555764,4.026555413048727,mirror
2008-03-01,213.528,3.6610235968476994,2.7913385770772665,3.981456231251701,mirror
2008-04-01,214.823,3.6811394136216196,2.7958087585825817,3.9368897748275122,mirror
2008-05-01,216.632,3.693216203630864,2.7984924896957475,4.17554304180352,mirror
2008-06-01,218.815,3.643400606703266,2.78742235704517,5.0217900476117405,mirror
2008-07-01,219.964,3.6697405677023633,2.793275681711636,5.6001229002539565,mirror
2008-08-01,219.086,3.5913628372853754,2.7758584082856386,5.371855115262347,mirror
2008-09-01,218.783,3.5833079054997716,2.7740684234443935,4.936927430572191,mirror
2008-10-01,216.573,3.554943782829573,2.767765285073238,3.655186277137501,mirror
2008-11-01,212.425,3.5311263530995474,2.7624725229110103,1.0695746918073956,mirror
2008-12-01,210.228,3.482370754114413,2.7516379453587585,0.09141290064560437,mirror
2009-01-01,211.143,3.5252329882301985,2.7611628862733775,0.02984650369528552,mirror
2009-02-01,212.193,3.550700657772409,2.7668223683938686,0.2361910880378737,mirror
2009-03-01,212.709,3.603954569778912,2.77865657106198,-0.3835562549173832,mirror
2009-04-01,213.24,3.6098269504679448,2.7799615445484323,-0.7368857152167174,mirror
2009-05-01,213.856,3.5514145360291303,2.766981008006473,-1.2814357989586078,mirror
2009-06-01,215.693,3.5343594677216137,2.7631909928270253,-1.4267760436898702,mirror
2009-07-01,215.351,3.4807411664798042,2.75127581477329,-2.097161353676058,mirror
2009-08-01,215.834,3.500846948903901,2.7557437664230893,-1.4843486119606064,mirror
2009-09-01,215.969,3.5547887157110725,2.7677308257135715,-1.2862059666427395,mirror
2009-10-01,216.177,3.569012783332154,2.7708917296293674,-0.1828482774861251,mirror
2009-11-01,216.33,3.5414493422084696,2.764766520490771,1.8382958691302909,mirror
2009-12-01,215.949,3.5241996216967157,2.760933249265937,2.721331126205828,mirror
2010-01-01,216.687,3.532769871816715,2.7628377492926033,2.6257086429576137,mirror
2010-02-01,216.741,3.4670537891069433,2.7482341753570982,2.143331778145363,mirror
2010-03-01,217.631,3.4731108855536235,2.749580196789694,2.3139594469439473,mirror
2010-04-01,218.009,3.4813682900422203,2.7514151755649374,2.2364471956480836,mirror
2010-05-01,218.178,3.4561573606378717,2.745812746808416,2.0209860840939786,mirror
2010-06-01,217.965,3.4366257736208294,2.741472394137962,1.053348972845658,mirror
2010-07-01,218.011,3.443548782559653,2.743010840568812,1.2351927783014638,mirror
2010-08-01,218.312,3.405825784433125,2.7346279520962495,1.1481045618392027,mirror
2010-09-01,218.439,3.3680049587032763,2.7262233241562837,1.143682658159273,mirror
2010-10-01,218.711,3.402203647601636,2.7338230328003634,1.1721876055269531,mirror
2010-11-01,218.803,3.4113553299808554,2.7358567399957456,1.1431609115702734,mirror
2010-12-01,219.179,3.4859951920175387,2.7524433760038973,1.4957235273143077,mirror
2011-01-01,220.223,3.4406361820657563,2.7423635960146124,1.631846857448771,mirror
2011-02-01,221.309,3.3595927188762587,2.724353937528057,2.1075846286581656,mirror
2011-03-01,223.467,3.400937768663813,2.733541726369736,2.6816032642408505,mirror
2011-04-01,224.906,3.442974267509421,2.742883170557649,3.1636308592764673,mirror
2011-05-01,225.964,3.408676017836351,2.7352613372969667,3.568645784634561,mirror
2011-06-01,225.722,3.3414974522560077,2.7203327671680015,3.558828252242341,mirror
2011-07-01,225.922,3.3382488756521083,2.719610861256024,3.6287159822210757,mirror
2011-08-01,226.545,3.25824313313767,2.7018318073639267,3.7712081791197782,mirror
2011-09-01,226.889,3.2416397240380257,2.698142160897339,3.868356841040299,mirror
2011-10-01,226.421,3.142148675037496,2.6760330388972213,3.5251999213574026,mirror
2011-11-01,226.23,3.1300911156769193,2.6733535812615377,3.3943775908008567,mirror
2011-12-01,225.672,3.0332803535181005,2.6518400785595775,2.9624188448710953,mirror
2012-01-01,226.665,3.0211825714534224,2.649151682545205,2.9252167121508466,mirror
2012-02-01,227.663,3.087985578176403,2.663996795150312,2.871098780438208,mirror
2012-03-01,229.392,3.074454293016943,2.6609898428926537,2.651398193021781,mirror
2012-04-01,230.085,3.107540029200865,2.668342228711303,2.3027398112989372,mirror
2012-05-01,229.815,3.0770715756867344,2.6615714612637182,1.704253774937592,mirror
2012-06-01,229.478,3.035289838926946,2.6522866308726543,1.6639937622385137,mirror
2012-07-01,229.104,2.966211312095505,2.636935847132334,1.4084507042253502,mirror
2012-08-01,230.379,3.0113151929239157,2.64695893176087,1.692378997550148,mirror
2012-09-01,231.407,3.0069511050477695,2.6459891344550597,1.9912820806649911,mirror
2012-10-01,231.317,3.0781554270978204,2.6618123171328487,2.1623435988711304,mirror
2012-11-01,230.221,3.023263594138739,2.6496141320308304,1.764133846085847,mirror
2012-12-01,229.601,3.011334436098127,2.6469632080218055,1.741022368747558,mirror
2013-01-01,230.28,3.0129628415605865,2.6473250759023523,1.5948646681225531,mirror
2013-02-01,232.166,3.0745305679976487,2.661006792888366,1.9779235097490577,mirror
2013-03-01,232.773,3.154492627304368,2.67877613940097,1.4738962125967703,mirror
2013-04-01,232.531,3.1232359262146216,2.671830205825471,1.063085381489448,mirror
2013-05-01,232.945,3.07012315018139,2.660027366706975,1.3619650588516885,mirror
2013-06-01,233.504,2.989850103662597,2.642188911925021,1.7544165453768912,mirror
2013-07-01,233.596,3.0478426462551993,2.655076143612266,1.9606816118443948,mirror
2013-08-01,233.877,3.0417229058652926,2.6537162013033977,1.518367559543199,mirror
2013-09-01,234.149,3.010336444735126,2.6467414321633607,1.184925261552161,mirror
2013-10-01,233.546,3.00577164443652,2.645727032097004,0.9636127046434018,mirror
2013-11-01,233.069,2.8883707631691053,2.619637947370912,1.2370722045339066,mirror
2013-12-01,233.049,2.8084222770133174,2.60187161711407,1.501735619618394,mirror
2014-01-01,233.916,2.848193379922589,2.6107096399827974,1.5789473684210575,mirror
2014-02-01,234.781,2.8636748448459275,2.6141499655213165,1.1263492501055294,mirror
2014-03-01,236.293,2.8680884220350817,2.61513076045224,1.51220287576308,mirror
2014-04-01,237.072,2.8206725110659865,2.6045938913479967,1.9528578985167577,mirror
2014-05-01,237.9,2.8447630382652322,2.609947341836718,2.1271115499366777,mirror
2014-06-01,238.343,2.9224287779142615,2.627206395092058,2.0723413731670526,mirror
2014-07-01,238.25,2.8649517072956505,2.6144337127323665,1.9923286357643066,mirror
2014-08-01,237.852,2.8632343665078532,2.6140520814461894,1.6996113341628316,mirror
2014-09-01,238.031,2.8412660987314893,2.609170244162553,1.657918675715031,mirror
2014-10-01,237.433,2.8551086312970164,2.612246362510448,1.664340215632043,mirror
2014-11-01,236.151,2.853334496689749,2.6118521103754997,1.3223551823708934,mirror
2014-12-01,234.812,2.8443065987079383,2.609845910823986,0.7564932696557447,mirror
2015-01-01,233.707,2.8021949081038593,2.600487757356413,-0.08934831306964819,mirror
2015-02-01,234.722,2.799063571665439,2.5997919048145417,-0.025129801815304553,mirror
2015-03-01,236.119,2.768990469489987,2.593108993219997,-0.07363739086643228,mirror
2015-04-01,236.599,2.7599726234304227,2.5911050274289824,-0.1995174461766891,mirror
2015-05-01,237.805,2.754684503450022,2.5899298896555605,-0.039932744850779134,mirror
