race_id,office,state,polled,rating,blend_margin,w_hier,w_fund,w_rating,p_dem,margin_mean,margin_p10,margin_p90
H-GA-12,House,GA,True,Safe R,-8.817204452699317,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.09289830020167099,-9.061923,-18.326843,-0.28033262
H-GA-13,House,GA,False,Safe D,58.764980270187365,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9985883030826851,57.71799,47.201485,68.51086
H-GA-14,House,GA,False,Safe R,-39.55049793613693,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.00108038029386344,-40.604046,-51.28409,-29.971062
H-HI-01,House,HI,False,Safe D,39.75960096845251,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9985306828003457,38.692577,28.072779,49.348377
H-HI-02,House,HI,False,Safe D,39.535237231263075,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9987611639297033,38.513496,27.90165,49.100086
H-ID-01,House,ID,False,Safe R,-39.89392830318034,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0013252664938058197,-40.931713,-51.593163,-30.415703
H-ID-02,House,ID,False,Safe R,-22.515337240457818,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0029530394698934026,-23.48886,-34.112057,-12.7399235
H-IL-01,House,IL,False,Safe D,47.70408280076659,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.998689138576779,46.611034,36.11254,57.374325
H-IL-02,House,IL,False,Safe D,44.217338785931354,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9984586574474215,43.12415,32.550938,53.814796
H-IL-03,House,IL,False,Safe D,45.81727035605596,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9986027081532699,44.759514,34.162018,55.53641
H-IL-04,House,IL,False,Safe D,50.802166503821624,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9985738980121003,49.696033,39.079044,60.56484
H-IL-05,House,IL,False,Safe D,42.84249393200677,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9987467588591185,41.833195,31.332106,52.44064
