race_id,office,state,margin,winner_party,new_map,fund_margin,fund_sd_idio,fund_nat_loading,fund_sd_total,nat_fund_mean,nat_fund_sd,poll_margin,poll_sd,n_polls,fund_sd,state_offset,state_offset_sd,hier_margin,hier_sd,hier_sd_idio,poll_weight_in_hier,rating_margin,rating_sd,rating_pwin,dem_won,cycle,horizon_days,w_hier,w_fund,w_rating,blend_margin,blend_sd_idio,p_blend,p_fund,p_polls,p_hier,p_rating,rating
G-WY,Governor,WY,-39.58265678662456,R,False,-36.36225514330971,15.249160940483693,0.791733895308185,15.668629844307723,7.197212298270791,4.548569914227948,-33.287655617576824,4.5132799376389885,1.0,15.249160940483693,1.9463980877073666,1.8173985663076966,-33.36630164629195,4.353129958349871,4.353129958349871,0.9302907919947673,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,-33.404639423623244,4.668650899202674,3.7428600220880027e-06,0.01282116150869727,2.2414364687128096e-06,9.598712730354282e-07,0.0002525252525252819,Safe R
H-AK-01,House,AK,-6.584776337333345,R,False,-13.159588417690998,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,-0.8332230474667349,6.0269672799256915,1.0,6.675255063883243,0.8180673085811878,1.8826471168243881,-4.304444227153767,5.036656632011494,5.036656632011494,0.6983723256824098,-4.0064647903488435,8.0,0.1773584905660377,0.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,-4.41775925242075,5.1579133537238135,0.27564039565575804,0.05929315938443902,0.4599348679354602,0.27115035862522074,0.1773584905660377,Lean R
H-AL-01,House,AL,-26.379849721989807,R,False,-25.672801391320085,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.0,2.0,-25.672801391320085,9.19559841271349,9.19559841271349,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-25.672801391320085,6.675255063883243,0.0011641396464517942,0.0011641396464517942,,0.006554276308665417,0.0002525252525252819,Safe R
H-AL-02,House,AL,-22.962471820713432,R,False,-27.876620989660733,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.0,2.0,-27.876620989660736,9.19559841271349,9.19559841271349,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-27.876620989660733,6.675255063883243,0.00047288057791155516,0.00047288057791155516,,0.00353249475085716,0.0002525252525252819,Safe R
H-AL-03,House,AL,-27.49886811978527,R,False,-28.2501497351422,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.0,2.0,-28.250149735142198,9.19559841271349,9.19559841271349,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-28.2501497351422,6.675255063883243,0.00040335196020357245,0.00040335196020357245,,0.0031680612062216385,0.0002525252525252819,Safe R
H-AL-04,House,AL,-59.64566673449684,R,False,-54.8080435388744,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.0,2.0,-54.8080435388744,9.19559841271349,9.19559841271349,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-54.8080435388744,6.675255063883243,4.00890595006245e-11,4.00890595006245e-11,,5.912046008863701e-08,0.0002525252525252819,Safe R
H-AL-05,House,AL,-22.125421505104093,R,False,-29.59485321887548,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.0,2.0,-29.594853218875475,9.19559841271349,9.19559841271349,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-29.59485321887548,6.675255063883243,0.00022408125181153224,0.00022408125181153224,,0.0021195346099038017,0.0002525252525252819,Safe R
H-AL-06,House,AL,-38.40720301227329,R,False,-43.041888056208236,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.0,2.0,-43.04188805620823,9.19559841271349,9.19559841271349,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-43.041888056208236,6.675255063883243,1.655783387430361e-07,1.655783387430361e-07,,1.5967450601377623e-05,0.0002525252525252819,Safe R
H-AR-01,House,AR,-40.174911177917465,R,False,-26.97081378186818,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,-1.244322520663345,1.8878889273387236,-28.21513630253153,9.171867572630289,9.171867572630289,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-26.97081378186818,6.675255063883243,0.0006901137832616076,0.0006901137832616076,,0.003147155124499492,0.0002525252525252819,Safe R
H-AR-02,House,AR,-6.308861998082492,R,False,-7.9488624182245555,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,-13.454102417469192,5.5868825408305325,1.0,6.675255063883243,-1.244322520663345,1.8878889273387236,-12.300979056010416,4.771381027056355,4.771381027056355,0.7293720502086045,-8.311389359756497,10.0,0.0627450980392158,0.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,-12.24528711060962,4.825373260797797,0.04510694631603625,0.17290702373116135,0.04566020460007171,0.037763005478112364,0.0627450980392158,Likely R
H-AR-03,House,AR,-32.132091580708114,R,False,-27.71787127283111,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,-1.244322520663345,1.8878889273387236,-28.962193793494457,9.171867572630289,9.171867572630289,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-27.71787127283111,6.675255063883243,0.0005056649676520826,0.0005056649676520826,,0.0025206813473244855,0.0002525252525252819,Safe R
H-AR-04,House,AR,-35.509439119145696,R,False,-26.15838876044599,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,-1.244322520663345,1.8878889273387236,-27.40271128110934,9.171867572630289,9.171867572630289,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-26.15838876044599,6.675255063883243,0.0009597913246152488,0.0009597913246152488,,0.003984554482851141,0.0002525252525252819,Safe R
H-AZ-01,House,AZ,7.687653379132556,D,False,3.285669813502182,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,3.0272069459070563,4.1152879760151935,2.0,6.675255063883243,0.874388199652075,1.7113547741004929,3.218253201731003,3.7522716718751394,3.7522716718751394,0.8313580122335198,8.311389359756497,10.0,0.9372549019607842,1.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,3.2191158997178326,3.8038968796585855,0.6831321589492473,0.6516142789060196,0.666952687472117,0.6912755344152741,0.9372549019607842,Likely D
H-AZ-02,House,AZ,9.490671489570019,D,False,-0.09542054447674309,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.874388199652075,1.7113547741004929,0.778967655175332,9.137163965407177,9.137163965407177,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,-0.09542054447674309,6.675255063883243,0.49548529357654647,0.49548529357654647,,0.5301521370241444,0.9997474747474747,Safe D
H-AZ-03,House,AZ,27.730923918492863,D,False,30.99216450958988,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.874388199652075,1.7113547741004929,31.866552709241954,9.137163965407177,9.137163965407177,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,30.99216450958988,6.675255063883243,0.9998813957407123,0.9998813957407123,,0.9990153949888714,0.9997474747474747,Safe D
H-AZ-04,House,AZ,-37.65625282004078,R,False,-38.9797629490973,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.874388199652075,1.7113547741004929,-38.105374749445225,9.137163965407177,9.137163965407177,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-38.9797629490973,6.675255063883243,1.8909419266864688e-06,1.8909419266864688e-06,,0.00010748446816630552,0.0002525252525252819,Safe R
H-AZ-05,House,AZ,-18.849180998134564,R,False,-24.90706746308308,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.874388199652075,1.7113547741004929,-24.032679263431007,9.137163965407177,9.137163965407177,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-24.90706746308308,6.675255063883243,0.0015684568475083647,0.0015684568475083647,,0.00979729082359463,0.0002525252525252819,Safe R
H-AZ-06,House,AZ,-10.386070723846743,R,False,-15.354069797394605,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.874388199652075,1.7113547741004929,-14.47968159774253,9.137163965407177,9.137163965407177,0.0,-8.311389359756497,10.0,0.0627450980392158,0.0,2018,1,0.0,1.0,0.0,-15.354069797394605,6.675255063883243,0.03430330302107205,0.03430330302107205,,0.07982534013318499,0.0627450980392158,Likely R
H-AZ-08,House,AZ,-10.927773416070721,R,False,-23.534349323438697,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,-5.095053263671138,3.820201732399046,5.0,6.675255063883243,0.874388199652075,1.7113547741004929,-7.7086011178092315,3.524550264995332,3.524550264995332,0.8512062872773356,-8.311389359756497,10.0,0.0627450980392158,0.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,-7.911115613248636,3.999702761277512,0.12590891366674867,0.002625751386459279,0.22837890645415365,0.11249670845215232,0.0627450980392158,Likely R
H-AZ-09,House,AZ,22.17114203142645,D,False,16.303146593531253,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,0.874388199652075,1.7113547741004929,17.177534793183327,9.137163965407177,9.137163965407177,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,16.303146593531253,6.675255063883243,0.9734165422480634,0.9734165422480634,,0.9523678665352017,0.9997474747474747,Safe D
H-CA-01,House,CA,-9.773177774576979,R,False,-19.995164460001813,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,-18.9568949052801,9.106449074494876,9.106449074494876,0.0,-8.311389359756497,10.0,0.0627450980392158,0.0,2018,1,0.0,1.0,0.0,-19.995164460001813,6.675255063883243,0.008859505073071742,0.008859505073071742,,0.03244951600103448,0.0627450980392158,Likely R
H-CA-02,House,CA,54.015909674108286,D,False,46.29750485569292,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,47.335774410414636,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,46.29750485569292,6.675255063883243,0.9999999800067234,0.9999999800067234,,0.9999979806841626,0.9997474747474747,Safe D
H-CA-03,House,CA,16.145893882050025,D,False,16.107044002153483,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,17.145313556875195,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,16.107044002153483,6.675255063883243,0.9719530119192237,0.9719530119192237,,0.9524955702659414,0.9997474747474747,Safe D
H-CA-04,House,CA,-8.262929541411523,R,False,-17.539212958461174,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,-4.863711608655628,4.981757200717435,1.0,6.675255063883243,1.0382695547217125,1.5389556778769555,-7.544215152602463,4.370512973089953,4.370512973089953,0.7696614116529655,-8.311389359756497,10.0,0.0627450980392158,0.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,-7.6721163368795775,4.548534517975979,0.1400713398575436,0.018755388354675002,0.25989563780932345,0.13061583247756686,0.0627450980392158,Likely R
H-CA-07,House,CA,10.08994485418139,D,False,13.118814038301759,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,14.15708359302347,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,13.118814038301759,6.675255063883243,0.9401339456739036,0.9401339456739036,,0.915985534179701,0.9997474747474747,Safe D
H-CA-09,House,CA,12.982969969566106,D,False,21.85938668256805,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,22.897656237289763,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,21.85938668256805,6.675255063883243,0.9952364399829898,0.9952364399829898,,0.987115981245053,0.9997474747474747,Safe D
H-CA-10,House,CA,4.502027940513749,D,False,0.3247992941899063,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,1.5699936627591269,6.029678760175354,1.0,6.675255063883243,1.0382695547217125,1.5389556778769555,1.5069244914324704,5.027491431155677,5.027491431155677,0.695207306683215,4.0064647903488435,8.0,0.8226415094339623,1.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,1.491797403300193,5.053719745569177,0.5805453846783938,0.515364009746986,0.5751516565923749,0.584588024118107,0.8226415094339623,Lean D
H-CA-11,House,CA,48.26484233588821,D,False,46.857797973915126,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,47.89606752863684,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,46.857797973915126,6.675255063883243,0.999999986305899,0.999999986305899,,0.9999984489679273,0.9997474747474747,Safe D
H-CA-12,House,CA,73.64636423272947,D,False,75.31135016096574,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,76.34961971568745,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,75.31135016096574,6.675255063883243,1.0,1.0,,0.9999999999999476,0.9997474747474747,Safe D
H-CA-14,House,CA,58.44511155335186,D,False,57.06447094419617,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,58.10274049891788,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,57.06447094419617,6.675255063883243,0.9999999999934658,0.9999999999934658,,0.9999999923351478,0.9997474747474747,Safe D
H-CA-15,House,CA,45.935087668952846,D,False,45.11155108878927,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,46.149820643510985,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,45.11155108878927,6.675255063883243,0.999999956085128,0.999999956085128,,0.9999965034841536,0.9997474747474747,Safe D
H-CA-16,House,CA,15.090340587161357,D,False,24.19394134182721,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,25.23221089654892,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,24.19394134182721,6.675255063883243,0.9979438445462058,0.9979438445462058,,0.9929952609434933,0.9997474747474747,Safe D
H-CA-17,House,CA,50.69472727100519,D,False,52.460729156137106,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,53.49899871085882,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,52.460729156137106,6.675255063883243,0.9999999997543729,0.9999999997543729,,0.9999999053435321,0.9997474747474747,Safe D
H-CA-18,House,CA,48.98325160965862,D,False,50.126174496877944,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,51.164444051599666,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,50.126174496877944,6.675255063883243,0.9999999986176616,0.9999999986176616,,0.9999996856829435,0.9997474747474747,Safe D
H-CA-19,House,CA,47.50974723015264,D,False,50.68646761510014,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,51.72473716982186,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,50.68646761510014,6.675255063883243,0.9999999990806137,0.9999999990806137,,0.9999997632678075,0.9997474747474747,Safe D
H-CA-21,House,CA,0.7586959583157267,D,False,10.44742829673762,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,11.485697851459332,9.106449074494876,9.106449074494876,0.0,-8.311389359756497,10.0,0.0627450980392158,1.0,2018,1,0.0,1.0,0.0,10.44742829673762,6.675255063883243,0.8923404159034596,0.8923404159034596,,0.8683094128889544,0.0627450980392158,Likely R
H-CA-22,House,CA,-5.44430903997231,R,False,-13.243632385424327,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,-5.194335786790412,4.975105563478807,1.0,6.675255063883243,1.0382695547217125,1.5389556778769555,-6.805926906306377,4.366019538312545,4.366019538312545,0.7701348020165838,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,-6.888307129974241,4.462280958031713,0.16425545038778333,0.05812587949503243,0.24578267220373196,0.1553240997607857,0.0002525252525252819,Safe R
H-CA-23,House,CA,-27.43398096941305,R,False,-24.262730377127557,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,-23.22446082240585,9.106449074494876,9.106449074494876,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-24.262730377127557,6.675255063883243,0.0020037295292708907,0.0020037295292708907,,0.011863756662617533,0.0002525252525252819,Safe R
H-CA-24,House,CA,17.11100407480196,D,False,20.7761533206718,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,21.81442287539351,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,20.7761533206718,6.675255063883243,0.9931314195425222,0.9931314195425222,,0.9831736475127859,0.9997474747474747,Safe D
H-CA-25,House,CA,8.732277101647995,D,False,0.9504599428713605,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,-4.824569764369523,5.977729572954983,1.0,6.675255063883243,1.0382695547217125,1.5389556778769555,-2.7728255708934375,4.997259902857711,4.997259902857711,0.6988618707928187,0.0,8.0,0.5,1.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,-2.7251804752303643,5.039679635442184,0.35508629694117455,0.5448757512537229,0.27926977753239707,0.3467724971051147,0.5,Toss-up
H-CA-26,House,CA,23.884021203792884,D,False,21.616592998005096,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,22.654862552726808,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,21.616592998005096,6.675255063883243,0.9948224542701309,0.9948224542701309,,0.9863096640489498,0.9997474747474747,Safe D
H-CA-28,House,CA,56.74400439956324,D,False,49.40713166182612,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,50.445401216547836,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,49.40713166182612,6.675255063883243,0.9999999976816845,0.9999999976816845,,0.9999995496727387,0.9997474747474747,Safe D
H-CA-29,House,CA,61.21971401236004,D,False,60.27681815533677,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,61.315087710058485,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,60.27681815533677,6.675255063883243,0.9999999999995625,0.9999999999995625,,0.9999999988183668,0.9997474747474747,Safe D
H-CA-30,House,CA,46.803170966271125,D,False,42.12332112493755,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,43.16159067965926,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,42.12332112493755,6.675255063883243,0.9999997071148614,0.9999997071148614,,0.999986825173634,0.9997474747474747,Safe D
H-CA-31,House,CA,17.488999706658845,D,False,23.073355105382813,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,24.111624660104525,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,23.073355105382813,6.675255063883243,0.9968952966846155,0.9968952966846155,,0.9905602481456538,0.9997474747474747,Safe D
H-CA-32,House,CA,37.55669910919557,D,False,39.17244403563397,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,40.21071359035569,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,39.17244403563397,6.675255063883243,0.9999983068078939,0.9999983068078939,,0.9999549049378882,0.9997474747474747,Safe D
H-CA-33,House,CA,40.05689445758486,D,False,37.89310808235995,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,38.93137763708167,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,37.89310808235995,6.675255063883243,0.9999965074949364,0.9999965074949364,,0.9999249774969226,0.9997474747474747,Safe D
H-CA-35,House,CA,38.796435473480784,D,False,41.628395537174605,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,42.66666509189633,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,41.628395537174605,6.675255063883243,0.9999996036416413,0.9999996036416413,,0.9999837159473308,0.9997474747474747,Safe D
H-CA-36,House,CA,18.033119492966456,D,False,11.251170310894432,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,12.289439865616144,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,11.251170310894432,6.675255063883243,0.9089628422501717,0.9089628422501717,,0.884288370840455,0.9997474747474747,Safe D
H-CA-37,House,CA,78.1510969717994,D,False,74.62032198182504,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,75.65859153654675,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,74.62032198182504,6.675255063883243,1.0,1.0,,0.999999999999913,0.9997474747474747,Safe D
H-CA-38,House,CA,37.70355566987871,D,False,39.359208408374705,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,40.39747796309642,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,39.359208408374705,6.675255063883243,0.9999984794563468,0.9999984794563468,,0.9999581860828852,0.9997474747474747,Safe D
H-CA-39,House,CA,3.1142463163838556,D,False,1.5387677170046685,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,0.3068328159022036,6.056933114288039,1.0,6.675255063883243,1.0382695547217125,1.5389556778769555,1.003121032405559,5.043257001828959,5.043257001828959,0.6932927275704008,0.0,8.0,0.5,1.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,1.0099754456475687,5.067819444591728,0.5546791562214418,0.5724043325394694,0.5147365960890754,0.556476694221569,0.5,Toss-up
H-CA-41,House,CA,30.199461046147917,D,False,29.983636896789925,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,31.021906451511637,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,29.983636896789925,6.675255063883243,0.9998117830018017,0.9998117830018017,,0.998739459286759,0.9997474747474747,Safe D
H-CA-42,House,CA,-12.99863753169032,R,False,-14.831129553720555,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,-13.792859998998843,9.106449074494876,9.106449074494876,0.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.0,2018,1,0.0,1.0,0.0,-14.831129553720555,6.675255063883243,0.03929039918535563,0.03929039918535563,,0.08962009185276942,0.0002525252525252819,Safe R
H-CA-43,House,CA,55.3383796135719,D,False,61.23865467495154,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,,,,6.675255063883243,1.0382695547217125,1.5389556778769555,62.276924229673256,9.106449074494876,9.106449074494876,0.0,36.37381687252061,23.828041042540573,0.9997474747474747,1.0,2018,1,0.0,1.0,0.0,61.23865467495154,6.675255063883243,0.9999999999998106,0.9999999999998106,,0.999999999337347,0.9997474747474747,Safe D
H-CA-45,House,CA,4.102014812194341,D,False,-2.971591884684026,6.675255063883243,0.5619672089131106,7.147931054883531,7.197212298270791,4.548569914227948,-0.5648671490121284,4.534335726090335,2.0,6.675255063883243,1.0382695547217125,1.5389556778769555,-0.8367423178744718,4.058995279046021,4.058995279046021,0.801326946876282,4.0064647903488435,8.0,0.8226415094339623,1.0,2018,1,0.9872034805048037,0.012796519495196302,0.0,-0.8640609619754617,4.110035247704217,0.4500441771667946,0.36225695329286045,0.4690300022889275,0.44934112985956,0.8226415094339623,Lean D
